id,name,addr,use_time,free,b_name,b_call,x_crdn,y_crdn,type1,type2,type3,type4,type5,type6
PI201256,토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8 (애월리, 제주토비스콘도)",24시간 이용가능,N,차지비,1600-4047,33.4625,126.312,0,2,0,0,0,0
PI201258,루스톤,제주특별자치도 제주시 애월읍 애월해안로 408 (고내리),24시간 이용가능,N,차지비,1600-4047,33.4726,126.352,0,2,0,0,0,0
PI201262,오제이상사,제주특별자치도 제주시 애월읍 유수암평화길 162 (유수암리),24시간 이용가능,N,차지비,1600-4047,33.4298,126.409,0,2,0,0,0,0
PI201271,제주힐,제주특별자치도 제주시 애월읍 하소로 507 (장전리),24시간 이용가능,N,차지비,1600-4047,33.4348,126.393,0,2,0,0,0,0
PI201273,프라임산후조리원,제주특별자치도 제주시 오남로 82 (오라이동),24시간 이용가능,N,차지비,1600-4047,33.4885,126.518,0,2,0,0,0,0
PI201276,제주오라성,제주특별자치도 제주시 오라남로 16 (오라이동),24시간 이용가능,N,차지비,1600-4047,33.4596,126.512,0,2,0,0,0,0
PI201278,김순선조산원,제주특별자치도 제주시 오남로 224 (오라이동),24시간 이용가능,N,차지비,1600-4047,33.4761,126.514,0,2,0,0,0,0
PI201280,성김대건신부제주표착기념관,제주특별자치도 제주시 한경면 용수1길 108,24시간 이용가능,N,차지비,1600-4047,33.5071,126.513,0,2,0,0,0,0
PI201282,오봉리새마을회,제주특별자치도 제주시 우도면 우도로 274 (연평리),24시간 이용가능,N,차지비,1600-4047,33.5162,126.952,0,2,0,0,0,0
PI201285,뉴월드삼화점,제주특별자치도 제주시 일주동로 233 (화북일동),24시간 이용가능,N,차지비,1600-4047,33.5195,126.57,0,2,0,0,0,0
PI201287,대신자동차매매상사,제주특별자치도 제주시 일주동로 91-6 (화북일동),24시간 이용가능,N,차지비,1600-4047,33.5134,126.556,0,2,0,0,0,0
PI201289,메이풀하우스유스호스텔,제주특별자치도 제주시 조천읍 곱은달서길 165 (대흘리),24시간 이용가능,N,차지비,1600-4047,33.5106,126.661,0,2,0,0,0,0
PI201292,교래리새마을회,제주특별자치도 제주시 조천읍 교래3길 98 (교래리),24시간 이용가능,N,차지비,1600-4047,33.4316,126.675,0,2,0,0,0,0
PI201301,열방대학선교훈련원,"제주특별자치도 제주시 조천읍 북흘로 135 (북촌리, 사단법인예수전도단열방선교원)",24시간 이용가능,N,차지비,1600-4047,33.5372,126.702,0,2,0,0,0,0
PI201306,선흘이리마을회,"제주특별자치도 제주시 조천읍 선진길 7-10 (선흘리, 선흘2리복지회관)",24시간 이용가능,N,차지비,1600-4047,33.4594,126.703,0,2,0,0,0,0
PI201308,라마다제주함덕호텔,"제주특별자치도 제주시 조천읍 신북로 470 (함덕리, 제주함덕라마다호텔)",24시간 이용가능,N,차지비,1600-4047,33.5433,126.66,0,2,0,0,0,0
PI201310,신촌리사무소,"제주특별자치도 제주시 조천읍 신북로 54 (신촌리, 신촌리사무소)",평일 09시~18시,N,차지비,1600-4047,33.5334,126.62,0,2,0,0,0,0
PI201312,어머니영농조합법인,제주특별자치도 제주시 조천읍 신촌남8길 264-3,24시간 이용가능,N,차지비,1600-4047,33.531533,126.617556,0,2,0,0,0,0
PI201314,삼육구,제주특별자치도 제주시 조천읍 와흘로 369 (와흘리),24시간 이용가능,N,차지비,1600-4047,33.4732,126.645,0,2,0,0,0,0
PI201316,북촌리사무소,"제주특별자치도 제주시 조천읍 일주동로 1514 (북촌리, 북촌리사무소)",평일 09시~18시,N,차지비,1600-4047,33.5481,126.696,0,2,0,0,0,0
PI201318,천주교조천성당,"제주특별자치도 제주시 조천읍 조천2길 19 (조천리, 천주교조천성당)",24시간 이용가능,N,차지비,1600-4047,33.533379,126.631225,0,2,0,0,0,0
PI201320,조천교회,"제주특별자치도 제주시 조천읍 조와로 10 (조천리, 조천교회)",24시간 이용가능,N,차지비,1600-4047,33.5345,126.636,0,2,0,0,0,0
PI201322,아이미제주비치호텔,"제주특별자치도 제주시 조천읍 조함해안로 474 (함덕리, 제주비치)",24시간 이용가능,N,차지비,1600-4047,33.5434,126.663,0,2,0,0,0,0
PI201324,스카이라인휴양펜션,제주특별자치도 제주시 축산마을길 40 (노형동),24시간 이용가능,N,차지비,1600-4047,33.4469,126.484,0,2,0,0,0,0
PI201326,말이랑흑도새기랑,제주특별자치도 제주시 축산마을길 48 (노형동),24시간 이용가능,N,차지비,1600-4047,33.4466,126.483,0,2,0,0,0,0
PI201333,웃뜨르운영협의회,제주특별자치도 제주시 한경면 연명로 348 (청수리),24시간 이용가능,N,차지비,1600-4047,33.3023,126.259,0,2,0,0,0,0
PI201335,청수지역아동센터,제주특별자치도 제주시 한경면 중산간서로 3481-6 (청수리),24시간 이용가능,N,차지비,1600-4047,33.3206,126.244,0,2,0,0,0,0
PI201340,조수일리마을회,"제주특별자치도 제주시 한경면 홍수암로 565 (조수리, 조수리복지회관)",24시간 이용가능,N,차지비,1600-4047,33.3372,126.228,0,2,0,0,0,0
PI201342,노형골프클럽,제주특별자치도 제주시 한라대학로 114 (노형동),24시간 이용가능,N,차지비,1600-4047,33.476,126.483,0,2,0,0,0,0
PI201346,한림정낭장례식장,"제주특별자치도 제주시 한림읍 명랑로 76 (한림리, 한림탐라장례식장)",24시간 이용가능,N,차지비,1600-4047,33.4128,126.272,0,2,0,0,0,0
PI201349,스웨덴호스텔,제주특별자치도 제주시 한림읍 명재로 100-47 (협재리),24시간 이용가능,N,차지비,1600-4047,33.3909,126.26,0,2,0,0,0,0
PI201351,용포리새마을회,"제주특별자치도 제주시 한림읍 월계로 21 (옹포리, 옹포리사무소)",평일 09시~18시,N,차지비,1600-4047,33.403,126.255,0,2,0,0,0,0
PI201356,대한예수교한림교회,"제주특별자치도 제주시 한림읍 한림로14길 13 (한림리, 한림교회)",24시간 이용가능,N,차지비,1600-4047,33.4159,126.266,0,2,0,0,0,0
PI201358,한수리새마을회,"제주특별자치도 제주시 한림읍 한림로 739 (한수리, 한수리사무소)",평일 09시~18시,N,차지비,1600-4047,33.4209,126.264,0,2,0,0,0,0
PI201360,한사랑지역아동센터,제주특별자치도 제주시 한림읍 명랑남동길 25 (한림리),24시간 이용가능,N,차지비,1600-4047,33.4169,126.274,0,2,0,0,0,0
PI201364,동명새마을회,"제주특별자치도 제주시 한림읍 한림중앙로 62 (동명리, 동명리사무소)",평일 09시~18시,N,차지비,1600-4047,33.4093,126.266,0,2,0,0,0,0
PI201366,대림리새마을회,"제주특별자치도 제주시 한림읍 한수풀로 180 (대림리, 대림리사무소)",평일 09시~18시,N,차지비,1600-4047,33.422466,126.281061,0,2,0,0,0,0
PI201370,마린뷰펜션,제주특별자치도 제주시 한림읍 협재3길 9 (협재리),24시간 이용가능,N,차지비,1600-4047,33.3984,126.245,0,2,0,0,0,0
PI201372,태윤탁구클럽,제주특별자치도 제주시 황사평6길 9 (화북이동),24시간 이용가능,N,차지비,1600-4047,33.4971,126.556,0,2,0,0,0,0
PI201378,무릉이리마을회,"제주특별자치도 서귀포시 대정읍 중산간서로 2868 (무릉리, 무릉2리사무소)",평일 09시~18시,N,차지비,1600-4047,33.2748,126.235,0,2,0,0,0,0
PI201381,빅토르투자개발,제주특별자치도 서귀포시 516로277번길 45 (토평동),24시간 이용가능,N,차지비,1600-4047,33.2795,126.582,0,4,0,0,0,0
PI201387,뉴월드골프타운,"제주특별자치도 서귀포시 중산간서로 30 (강정동, 뉴월드 골프타운)",24시간 이용가능,N,차지비,1600-4047,33.261581,126.506938,0,2,0,0,0,0
PI201391,주식회사선샤인,"제주특별자치도 서귀포시 남성중로 135 (서홍동, 파크선샤인제주)",24시간 이용가능,N,차지비,1600-4047,33.2436,126.554,0,2,0,0,0,0
PI201397,세계유산본부,제주특별자치도 서귀포시 대정읍 추사로 44 (안성리),평일 09시~18시,N,차지비,1600-4047,33.24993,126.278254,0,3,0,0,0,0
PI201404,서귀포교회,"제주특별자치도 서귀포시 동홍로 56 (동홍동, 서귀포교회)",24시간 이용가능,N,차지비,1600-4047,33.253492,126.568082,0,2,0,0,0,0
PI201406,녹지제주헬스케어타운,제주특별자치도 서귀포시 솔오름로 126,24시간 이용가능,N,차지비,1600-4047,33.2489,126.568,0,2,0,0,0,0
PI201413,호텔 더본,제주특별자치도 서귀포시 색달로 1 (색달동),24시간 이용가능,N,차지비,1600-4047,33.2597,126.406,0,4,0,0,0,0
PI201417,샤뜰레펜션,제주특별자치도 서귀포시 서호호근로 20 (서호동),24시간 이용가능,N,차지비,1600-4047,33.2483,126.529,0,2,0,0,0,0
PI201419,휴마루 호스텔 카페,"제주특별자치도 서귀포시 중산간동로8183번길 16 (서홍동, 휴마루호스텔)",24시간 이용가능,N,차지비,1600-4047,33.261281,126.542718,0,2,0,0,0,0
PI201421,성산포 성당,제주특별자치도 서귀포시 성산읍 고성오조로 120 (오조리),24시간 이용가능,N,차지비,1600-4047,33.454217,126.913783,0,2,0,0,0,0
PI201427,주식회사 어라운드폴리,제주특별자치도 서귀포시 성산읍 서성일로 433 (난산리),24시간 이용가능,N,차지비,1600-4047,33.41488,126.836329,0,2,0,0,0,0
PI201431,신풍리 사무소,"제주특별자치도 서귀포시 성산읍 풍천로 227 (신풍리, 신풍리사무소)",평일 09시~18시,N,차지비,1600-4047,33.361184,126.835474,0,2,0,0,0,0
PI201434,서귀포시 산림조합,제주특별자치도 서귀포시 안덕면 신화역사로 545-14 (동광리),평일 09시~18시,N,차지비,1600-4047,33.311378,126.346537,0,2,0,0,0,0
PI201438,서귀포시 축협,제주특별자치도 서귀포시 안덕면 중산간서로 1914-11 (서광리),평일 09시~18시,N,차지비,1600-4047,33.291111,126.318436,0,2,0,0,0,0
PI201440,상예일동 마을회관,"제주특별자치도 서귀포시 예래로144번길 42 (상예동, 상예1복지회관)",평일 09시~18시,N,차지비,1600-4047,33.2487,126.39,0,2,0,0,0,0
PI201443,레지나,제주특별자치도 서귀포시 이어도로 793 (강정동),24시간 이용가능,N,차지비,1600-4047,33.236632,126.499993,0,2,0,0,0,0
PI201450,중문스테이,제주특별자치도 서귀포시 중문관광로 288 (대포동),24시간 이용가능,N,차지비,1600-4047,33.2459,126.429,0,2,0,0,0,0
PI201452,제주에코스위츠,제주특별자치도 서귀포시 중문상로 207-13 (중문동),24시간 이용가능,N,차지비,1600-4047,33.2654,126.428,0,2,0,0,0,0
PI201454,제이하우스,"제주특별자치도 서귀포시 중산간서로 241 (강정동, JJHOUSE)",24시간 이용가능,N,차지비,1600-4047,33.260823,126.485571,0,2,0,0,0,0
PI201457,남쪽나라빌,"제주특별자치도 서귀포시 천제연로 133-1 (중문동, 남쪽나라펜션)",24시간 이용가능,N,차지비,1600-4047,33.254107,126.419757,0,2,0,0,0,0
PI201459,더블루제주라스지오르,제주특별자치도 서귀포시 칠십리로 479 (보목동),24시간 이용가능,N,차지비,1600-4047,33.242,126.602,0,2,0,0,0,0
PI201463,펠리체리조트,제주특별자치도 서귀포시 태평로 111 (호근동),24시간 이용가능,N,차지비,1600-4047,33.244321,126.535072,0,2,0,0,0,0
PI201465,오렌지호스텔,제주특별자치도 서귀포시 태평로335번길 3 (서귀동),24시간 이용가능,N,차지비,1600-4047,33.247171,126.557378,0,2,0,0,0,0
PI201468,록샤인빌파크컨크리클럽,"제주특별자치도 서귀포시 표선면 가시로 384 (가시리, 샤인빌골프장)",24시간 이용가능,N,차지비,1600-4047,33.345361,126.788144,0,3,0,0,0,0
PI201473,패밀리펜션,제주특별자치도 서귀포시 표선면 번영로 3340 (하천리),24시간 이용가능,N,차지비,1600-4047,33.350449,126.82374,0,2,0,0,0,0
PI201475,고금삼계탕,제주특별자치도 서귀포시 표선면 번영로3428번길 7,24시간 이용가능,N,차지비,1600-4047,33.350449,126.82374,0,2,0,0,0,0
PI201479,제주통나무휴야펜션,"제주특별자치도 서귀포시 표선면 번영로 3328 (하천리, 제주통나무펜션)",24시간 이용가능,N,차지비,1600-4047,33.351125,126.823788,0,2,0,0,0,0
PI201483,대명레져제주지점,"제주특별자치도 서귀포시 표선면 일주동로 6347-17 (토산리, 대명샤인빌리조트)",24시간 이용가능,N,차지비,1600-4047,33.3059,126.792,0,5,0,0,0,0
PI201529,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5 (해안동),24시간 이용가능,N,차지비,1600-4047,33.4646,126.453,0,2,0,0,0,0
PI201530,중문제일행복한홈스쿨아동센터,"제주특별자치도 서귀포시 1100로49번길 11 (중문동, 중문제일교회)",24시간 이용가능,N,차지비,1600-4047,33.2541,126.433,0,2,0,0,0,0
PI201531,신흥일리새마을회,"제주특별자치도 서귀포시 남원읍 신흥로 34 (신흥리, 신흥1리사무소)",평일 09시~18시,N,차지비,1600-4047,33.3041,126.767,0,2,0,0,0,0
PI201533,안성리마을회,"제주특별자치도 서귀포시 대정읍 추사로 10-1 (안성리, 안성리사무소)",평일 09시~18시,N,차지비,1600-4047,33.2501,126.282,0,2,0,0,0,0
PI201534,하예일마을회,제주특별자치도 서귀포시 하예로 1-3 (하예동),평일 09시~18시,N,차지비,1600-4047,33.2435,126.386,0,2,0,0,0,0
PI201544,현광협오크라,제주특별자치도 제주시 신광로4길 38 (연동),24시간 이용가능,N,차지비,1600-4047,33.4891,126.486,0,2,0,0,0,0
PI201548,항운노조새마을금고,제주특별자치도 제주시 서해안로 192 (도두일동),24시간 이용가능,N,차지비,1600-4047,33.5055,126.469,0,2,0,0,0,0
PI201549,우도면진천리,"제주특별자치도 제주시 우도면 천진길 10 (연평리, 천진리사무소)",평일 09시~18시,N,차지비,1600-4047,33.4949,126.951,0,2,0,0,0,0
PI201554,서귀포중앙골프연습장,제주특별자치도 서귀포시 동홍로303번길 30 (동홍동),24시간 이용가능,N,차지비,1600-4047,33.2535,126.568,0,2,0,0,0,0
PI201565,주왕산업개발주식회사,제주특별자치도 서귀포시 성산읍 한도로 269-37 (성산리),24시간 이용가능,N,차지비,1600-4047,33.4687,126.936,0,2,0,0,0,0
PI201566,다인오세아노호텔,제주특별자치도 제주시 애월읍 애월해안로 394 (고내리),24시간 이용가능,N,차지비,1600-4047,33.4726,126.351,0,2,0,0,0,0
PI201569,주식회사보민,제주특별자치도 제주시 도두봉2길 2 (도두일동),24시간 이용가능,N,차지비,1600-4047,33.5054,126.47,0,2,0,0,0,0
PI201586,흰수염고래리조트,제주특별자치도 제주시 애월읍 일주서로 6818 (구엄리),24시간 이용가능,N,차지비,1600-4047,33.4754,126.38,0,2,0,0,0,0
PI201631,호텔빠레브주식회사,"제주특별자치도 서귀포시 김정문화로 15 (강정동, 호텔빠레브)",24시간 이용가능,N,차지비,1600-4047,33.2523,126.507,0,3,0,0,0,0
PI201637,아우룸숲아파트입대위,제주특별자치도 서귀포시 홍중로21번길 14 (서홍동),24시간 이용가능,N,차지비,1600-4047,33.2546,126.558,0,2,0,0,0,0
PI201638,엔알누리빌삼차아파트입대위,제주특별자치도 제주시 서회천서1길 11-1 (회천동),24시간 이용가능,N,차지비,1600-4047,33.4988,126.605,0,2,0,0,0,0
PI201639,에스케이엘이씨 주식회사,제주특별자치도 서귀포시 토평공단로 78-27 (토평동),24시간 이용가능,N,차지비,1600-4047,33.2895,126.589,0,2,0,0,0,0
PI201641,함덕진우파크빌,"제주특별자치도 제주시 조천읍 함덕남12길 19-6 (함덕리, 진우파크빌)",24시간 이용가능,N,차지비,1600-4047,33.5329,126.674,0,3,0,0,0,0
PI201642,제주황금다래영농조합법인,"제주특별자치도 서귀포시 성산읍 남산봉로 120 (신풍리, 제주황금다래영농조합법인)",24시간 이용가능,N,차지비,1600-4047,33.3725,126.827,0,2,0,0,0,0
PI201644,부영주택제주부영호텔엔리조트,제주특별자치도 서귀포시 중문관광로 222,24시간 이용가능,Y,차지비,1600-4047,33.2426,126.424,0,4,0,0,0,0
PI201645,JJP골프클럽,제주특별자치도 서귀포시 중문상로 140 (중문동),24시간 이용가능,N,차지비,1600-4047,33.2601,126.43,0,2,0,0,0,0
PI201647,서귀포강정엘에치아파트,"제주특별자치도 서귀포시 대청로25번길 9 (강정동, 서귀포강정엘에이치아파트) 101동~106동",24시간 이용가능,N,차지비,1600-4047,33.2534,126.503,0,2,0,0,0,0
PI201648,한림코아루아파트입주자대표회의,"제주특별자치도 제주시 한림읍 동명북2길 15 (동명리, 제주한림코아루)",24시간 이용가능,N,차지비,1600-4047,33.4077,126.264,0,2,0,0,0,0
PI201649,씨제이대한통운 큽럽나인브릿지,"제주특별자치도 서귀포시 안덕면 광평로 34-156 (광평리, 나인브릿지)",24시간 이용가능,N,차지비,1600-4047,33.342,126.406,0,2,0,0,0,0
PI201650,블랙스톤리조트,"제주특별자치도 제주시 한림읍 한창로 925-122 (금악리, 블랙스톤CC)",24시간 이용가능,N,차지비,1600-4047,33.3371,126.313,0,3,0,0,0,0
PI201686,월드씨엔에스 주식회사,제주특별자치도 제주시 조천읍 남조로1길 174 (조천리), ,Y,차지비,1600-4047,33.517,126.654,0,2,0,0,0,0
PI201719,의료법인중앙의료재단 중앙병원,"제주특별자치도 제주시 월랑로 91 (이호이동, S중앙병원)", ,Y,차지비,1600-4047,33.4922,126.471,0,3,0,0,0,0
PI202116,대진유토피아대표회의,"제주특별자치도 서귀포시 표선면 번영로3428번길 129 (표선리, 대진유토피아)", ,Y,차지비,1600-4047,33.3422,126.815,0,5,0,0,0,0
PI202183,주식회사 삼광개발,"제주특별자치도 제주시 탑동로 47 (삼도이동, 제주오리엔탈호텔)", ,Y,차지비,1600-4047,33.5169,126.522,0,3,0,0,0,0
PI202250,소프트라인제주지점,제주특별자치도 서귀포시 예래해안로 15 (하예동), ,Y,차지비,1600-4047,33.2335,126.369,0,2,0,0,0,0
PI202277,에스호텔주식회사,"제주특별자치도 제주시 오일장중길 26 (도두일동, 에스관광호텔)", ,Y,차지비,1600-4047,33.4954,126.471,0,2,0,0,0,0
PI202308,강정코아루아파트2단지,제주특별자치도 서귀포시 신서로 85 (강정동), ,Y,차지비,1600-4047,33.2579,126.505,0,2,0,0,0,0
PI202320,강정코아루아파트3단지,제주특별자치도 서귀포시 신서로 89 (강정동), ,Y,차지비,1600-4047,33.258,126.506,0,2,0,0,0,0
PI202684,대한예수교장로회봉개교회,"제주특별자치도 제주시 번영로 561-8 (봉개동, 봉개교회)", ,Y,차지비,1600-4047,33.487972,126.601299,0,2,0,0,0,0
PI202923,(주)흥학산업개발,"제주특별자치도 제주시 서해안로 236 (도두일동, 도두해수파크)", ,Y,차지비,1600-4047,33.508831,126.471143,0,2,0,0,0,0
PI202967,한라산리조트주식회사,"제주특별자치도 제주시 선돌목동길 56-46 (오등동, 한라산컨트리클럽)", ,Y,차지비,1600-4047,33.4451,126.544,0,2,0,0,0,0
PI202970,디아일랜드마리나호텔,"제주특별자치도 서귀포시 성산읍 고성오조로 94 (고성리, 디아일랜드마리나호텔)", ,Y,차지비,1600-4047,33.452027,126.914415,0,2,0,0,0,0
PI202971,블라제리조트,제주특별자치도 서귀포시 표선면 녹산로 274 (가시리), ,Y,차지비,1600-4047,33.378923,126.746953,0,2,0,0,0,0
PI202974,오렌지슈가,"제주특별자치도 제주시 애월읍 하광로 540-66 (광령리, 스타하우스)", ,N,차지비,1600-4047,33.490069,126.42103,0,2,0,0,0,0
PI202975,제주막걸리,제주특별자치도 제주시 애월읍 일주서로 7238, ,N,차지비,1600-4047,33.4411,126.429,0,2,0,0,0,0
PI203034,(주)소봉하우징,제주특별자치도 제주시 연북로 257,24시간 이용가능,Y,차지비,1600-4047,33.481712,126.508941,0,8,0,0,0,0
PI203052,글램블루호텔,제주특별자치도 서귀포시 명동로 46,24시간 이용가능,Y,차지비,1600-4047,33.24727,126.566866,0,2,0,0,0,0
PI203116,아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1,24시간 이용가능,Y,차지비,1600-4047,33.255873,126.415472,0,2,0,0,0,0
PI203118,더큐브리조트,제주특별자치도 서귀포시 솔오름로105번길 24,24시간 이용가능,Y,차지비,1600-4047,33.286372,126.563562,0,2,0,0,0,0
PI306058,한라병원,제주특별자치도 제주시 도령로 65,24시간 이용가능,N,차지비,1600-4047,33.490114,126.485089,0,10,0,0,0,0
PI306061,브리타니JKDNC연립주택,제주특별자치도 서귀포시 칠십리로 306,24시간 이용가능,Y,차지비,1600-4047,33.247262,126.585168,0,2,0,0,0,0
PI306064,연동대림2차아파트,제주특별자치도 제주시 연화로 25,24시간 이용가능,Y,차지비,1600-4047,33.479509,126.488549,0,10,0,0,0,0
PI306135,서귀포강정엘에이치아파트,제주특별자치도 서귀포시 대청로25번길 9,24시간 이용가능,Y,차지비,1600-4047,33.254165,126.50235,0,5,0,0,0,0
PI306138,한화호텔앤드리조트,제주특별자치도 제주시 명림로 575-107,24시간 이용가능,Y,차지비,1600-4047,33.448504,126.638212,0,10,0,0,0,0
PI306143,컴퍼트리호텔앤리조트,제주특별자치도 제주시 해안마을서4길 100,24시간 이용가능,Y,차지비,1600-4047,33.451457,126.449292,0,2,0,0,0,0
PI640049,제주시 사쿠라모텔,제주특별자치도 제주시 원노형6길 18,24시간 이용가능,Y,차지비,1600-4047,33.48462726,126.4826697,0,2,0,0,0,0
PI640052,서귀포시 렉스호스텔,제주특별자치도 서귀포시 중앙로42번길 42-1,24시간 이용가능,Y,차지비,1600-4047,33.24906761,126.5661815,0,2,0,0,0,0
PI640053,서귀포시 스타민박,제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-1,24시간 이용가능,Y,차지비,1600-4047,33.46465755,126.9355725,0,2,0,0,0,0
PI640054,서귀포시 푸른섬게스트하우스,제주특별자치도 서귀포시 표선면 민속해안로119번길 17,24시간 이용가능,Y,차지비,1600-4047,33.3079428,126.8124245,0,2,0,0,0,0
PW000667,해성상사,제주특별자치도 제주시 용해로 114-1,24시간 이용가능,Y,파워큐브,1833-8017,33.50738,126.504819,0,2,0,0,0,0
PW000834,우정골프연습장,제주특별자치도 제주시 아연로 131-3,24시간 이용가능,Y,파워큐브,1833-8017,33.4734655,126.505725,0,2,0,0,0,0
PW000835,서림교회,"제주특별자치도 서귀포시 대정읍 서림중앙로 45 (일과리, 서림교회)",24시간 이용가능,Y,파워큐브,064-794-3092,33.2462638,126.2255744,0,2,0,0,0,0
PW001265,기아오토큐외도점,제주특별자치도 제주시 연대마을길 75,24시간 이용가능,Y,파워큐브,1833-8017,33.49252,126.423989,0,2,0,0,0,0
PW001267,애월스테이관광호텔,제주특별자치도 제주시 애월읍 중엄3길 50,24시간 이용가능,Y,파워큐브,1833-8017,33.47798426,126.3716394,0,2,0,0,0,0
PW010083,주식회사 까사데비발디,제주특별자치도 서귀포시 안덕면 향교로 214,24시간 이용가능,Y,파워큐브,1833-8017,33.23416082,126.2905004,0,2,0,0,0,0
PW010085,소랑호젠펜션,제주특별자치도 서귀포시 남원읍 태위로 545,24시간 이용가능,Y,파워큐브,1833-8017,33.27580986,126.7052388,0,2,0,0,0,0
PW010154,더풍성한교회,제주특별자치도 서귀포시 중산간동로7929번길 12,24시간 이용가능,Y,파워큐브,1833-8017,33.26461032,126.5688951,0,2,0,0,0,0
PW010157,성아자동차공업사,제주특별자치도 제주시 한림읍 한수풀로 127-3,24시간 이용가능,Y,파워큐브,1833-8017,33.42206493,126.2754372,0,2,0,0,0,0
PW010265,라온프라이빗에듀,제주특별자치도 서귀포시 대정읍 에듀시티로 74,09:00~18:00,Y,파워큐브,1833-8017,33.28795232,126.2813226,0,6,0,0,0,0
PW010369,광치기흑돼지,제주특별자치도 서귀포시 성산읍 일출로 86,09:00~18:00,Y,파워큐브,1833-8017,33.45003617,126.9215367,0,2,0,0,0,0
PW010373,아파트먼트커피,제주특별자치도 제주시 한경면 청수서2길 96,24시간 이용가능,Y,파워큐브,1833-8017,33.31137783,126.2445437,0,2,0,0,0,0
PW010374,뜨레피아,제주특별자치도 서귀포시 월평하원로 111,24시간 이용가능,Y,파워큐브,1833-8017,33.24917608,126.4586255,0,2,0,0,0,0
PW010375,제주교회,제주특별자치도 제주시 애월읍 하귀26길 6,24시간 이용가능,Y,파워큐브,1833-8017,33.48015805,126.3956001,0,2,0,0,0,0
PW010376,제일빌리지,제주특별자치도 제주시 애월읍 중산간서로 6703-11,24시간 이용가능,Y,파워큐브,1833-8017,33.46227081,126.4450204,0,2,0,0,0,0
PW010378,제주아로마모텔,제주특별자치도 서귀포시 대정읍 상모로 210,24시간 이용가능,Y,파워큐브,1833-8017,33.22541594,126.2663868,0,2,0,0,0,0
PW010380,가시리은하수가든,제주특별자치도 서귀포시 표선면 중산간동로 5123,24시간 이용가능,Y,파워큐브,1833-8017,33.36060083,126.7673354,0,2,0,0,0,0
PW010384,예촌연수네가든,제주특별자치도 서귀포시 남원읍 신례동로 60,24시간 이용가능,Y,파워큐브,1833-8017,33.29099936,126.6342195,0,2,0,0,0,0
PW010386,폴라리스,제주특별자치도 제주시 애월읍 유수암동3길 45,24시간 이용가능,Y,파워큐브,1833-8017,33.43811418,126.4081252,0,2,0,0,0,0
PW010392,휴식호텔중문,제주특별자치도 서귀포시 이어도로 67,24시간 이용가능,Y,파워큐브,1833-8017,33.23887253,126.4304107,0,2,0,0,0,0
PW010393,바이더힐,제주특별자치도 제주시 애월읍 항파두리로 148,24시간 이용가능,Y,파워큐브,1833-8017,33.44434218,126.403566,0,2,0,0,0,0
PW010395,엠닷에이,제주특별자치도 제주시 한경면 판포1길 6,24시간 이용가능,Y,파워큐브,1833-8017,33.36494435,126.1992246,0,2,0,0,0,0
PW010398,비전교회,제주특별자치도 제주시 서사로7길 7,24시간 이용가능,Y,파워큐브,1833-8017,33.50748995,126.5208178,0,2,0,0,0,0
PW010399,제주나르샤리조트,제주특별자치도 서귀포시 안덕면 사계북로 52,24시간 이용가능,Y,파워큐브,1833-8017,33.23389821,126.2937855,0,2,0,0,0,0
PW010401,펜션연리,제주특별자치도 서귀포시 논짓물로 50,24시간 이용가능,Y,파워큐브,1833-8017,33.24048959,126.3859715,0,2,0,0,0,0
PW010402,빅타이어서귀포점,제주특별자치도 서귀포시 동홍중앙로 82,24시간 이용가능,Y,파워큐브,1833-8017,33.25779874,126.5723541,0,2,0,0,0,0
PW010403,서귀포흑돼지명가,제주특별자치도 서귀포시 태평로 122,24시간 이용가능,Y,파워큐브,1833-8017,33.2440732,126.5363637,0,2,0,0,0,0
PW010404,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘상서2길 47,24시간 이용가능,Y,파워큐브,1833-8017,33.48232418,126.6387282,0,2,0,0,0,0
PW010405,흑돈향,제주특별자치도 서귀포시 태평로 58,24시간 이용가능,Y,파워큐브,1833-8017,33.24472089,126.5292484,0,2,0,0,0,0
PW010406,어썸,제주특별자치도 서귀포시 예래로 31,24시간 이용가능,Y,파워큐브,1833-8017,33.25649664,126.4025663,0,2,0,0,0,0
PW010407,에피소드,제주특별자치도 제주시 한경면 고조로 62,24시간 이용가능,Y,파워큐브,1833-8017,33.30577808,126.1880922,0,2,0,0,0,0
PW010408,온평리마을회,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,24시간 이용가능,Y,파워큐브,1833-8017,33.40812099,126.9001727,0,2,0,0,0,0
PW010409,시온교회,제주특별자치도 서귀포시 516로 453,24시간 이용가능,Y,파워큐브,1833-8017,33.29125189,126.5936069,0,2,0,0,0,0
PW010412,제주브릭스,제주특별자치도 서귀포시 태평로 121,24시간 이용가능,Y,파워큐브,1833-8017,33.2446192,126.5357771,0,2,0,0,0,0
PW010413,서귀포샘물교회,제주특별자치도 서귀포시 중산간동로 7983,24시간 이용가능,Y,파워큐브,1833-8017,33.26467227,126.5639063,0,2,0,0,0,0
PW010415,하원마을회,제주특별자치도 서귀포시 하원로 29,24시간 이용가능,Y,파워큐브,1833-8017,33.25672816,126.461133,0,2,0,0,0,0
